SKU,UPC,Inventory On Hand, Livermore,Atlanta,Safety Lock Qty,Avilable For Channel Sales,Avilable For HPD Website,Hemming Allowed
FHLCH-314053-CUS,"799418017136","0","0","0","0","0","0","N"
FHLCH-314055,"","390","","","0","0","0","N"
FHLCH-314055-84,"799665833022","63","0","63","0","63","63","N"
FHLCH-314055-96,"799665833039","114","0","114","0","114","114","N"
FHLCH-314055-108,"799665833046","136","0","136","0","136","136","N"
FHLCH-314055-120,"799665833053","77","0","77","0","77","77","N"
FHLCH-314055-CUS,"799418017150","0","0","0","0","0","0","N"
LN-5176-SW,"799418018591","34","34","0","0","34","34","N"
LN-5179-SW,"799418018805","34","34","0","0","34","34","N"
FHLCH-314052,"","226","","","0","0","0","N"
FHLCH-314052-84,"799665832902","64","0","64","0","64","64","N"
FHLCH-314052-96,"799665832919","97","0","97","0","97","97","N"
FHLCH-314052-108,"799665832926","65","0","65","0","65","65","N"
FHLCH-314052-120,"799665832933","0","0","0","0","0","0","N"
FHLCH-314052-CUS,"799418017112","0","0","0","0","0","0","N"
FHLCH-314047,"","308","","","0","0","0","N"
FHLCH-314047-84,"799665832841","40","0","40","0","40","40","N"
FHLCH-314047-96,"799665832858","106","0","106","0","106","106","N"
FHLCH-314047-108,"799665832865","105","0","105","0","105","105","N"
FHLCH-314047-120,"799665832872","57","0","57","0","57","57","N"
FHLCH-314047-CUS,"799418017099","0","0","0","0","0","0","N"
FHLCH-314044,"","258","","","0","0","0","N"
FHLCH-314044-84,"799665832780","50","0","50","0","50","50","N"
FHLCH-314044-96,"799665832797","81","0","81","0","81","81","N"
FHLCH-314044-108,"799665832803","127","0","127","0","127","127","N"
FHLCH-314044-120,"799665832810","0","0","0","0","0","0","N"
FHLCH-314044-CUS,"799418017075","0","0","0","0","0","0","N"
FHLCH-416016,"","329","","","0","0","0","N"
FHLCH-416016-84,"799665833084","64","0","64","0","64","64","N"
FHLCH-416016-96,"799665833091","118","0","118","0","118","118","N"
FHLCH-416016-108,"799665833107","124","0","124","0","124","124","N"
FHLCH-416016-120,"799665833114","23","0","23","0","23","23","N"
FHLCH-416016-CUS,"799418017174","0","0","0","0","0","0","N"
LN-5520-SW,"799418018386","35","35","0","0","35","35","N"
LN-5100-SW,"799418018454","34","34","0","0","34","34","N"
FHLCH-314043-SW,"799665832766","0","150","0","0","0","0","N"
FHLCH-314044-SW,"799665832827","93","93","0","0","93","93","N"
FHLCH-314052-SW,"799665832940","158","158","0","0","158","158","N"
FHLCH-314053-SW,"799665833008","0","140","0","0","0","0","N"
CRC-MYTH79,"","-1","","","0","0","0","N"
CRC-MYTH79-84,"799418017853","0","0","0","0","0","0","N"
CRC-MYTH79-96,"799418017860","0","0","0","0","0","0","N"
CRC-MYTH79-108,"799418017877","0","0","0","0","0","0","N"
CRC-MYTH79-120,"799418017884","0","0","0","0","0","0","N"
CRC-MYTH79-CUS,"799418017907","0","0","0","0","0","0","N"
CRC-MYTH73,"","-1","","","0","0","0","N"
CRC-MYTH73-84,"799418017990","0","0","0","0","0","0","N"
CRC-MYTH73-96,"799418018003","0","0","0","0","0","0","N"
CRC-MYTH73-108,"799418018010","0","0","0","0","0","0","N"
CRC-MYTH73-120,"799418018027","0","0","0","0","0","0","N"
CRC-MYTH73-CUS,"799418018041","0","0","0","0","0","0","N"
FHLCH-416016-SW,"799665833121","0","127","0","0","0","0","N"
FHLCH-416017-SW,"799665833183","138","138","0","0","138","138","N"
FHLCH-416019-SW,"799665833305","0","182","0","0","0","0","N"
FHLCH-416020-SW,"799665833367","179","179","0","0","179","179","N"
LN-5178-SW,"799418018737","34","34","0","0","34","34","N"
LN-5175-SW,"799418018522","35","35","0","0","35","35","N"
FHLCH-YL7178109,"","206","","","0","0","0","N"
FHLCH-YL7178109-84,"799665828493","28","0","28","0","28","28","N"
FHLCH-YL7178109-96,"799665828509","51","0","51","0","51","51","N"
FHLCH-YL7178109-108,"799665828523","78","0","78","0","78","78","N"
FHLCH-YL7178109-120,"799665828516","49","0","49","0","49","49","N"
FHLCH-YL7178109-CUS,"799665828530","0","0","0","0","0","0","N"
FHLCH-YL7176209,"","220","","","0","0","0","N"
FHLCH-YL7176209-84,"799665830106","35","0","35","0","35","35","N"
FHLCH-YL7176209-96,"799665830113","60","0","60","0","60","60","N"
FHLCH-YL7176209-108,"799665830137","91","0","91","0","91","91","N"
FHLCH-YL7176209-120,"799665830120","34","0","34","0","34","34","N"
FHLCH-YL7176209-CUS,"799665830144","0","0","0","0","0","0","N"
FHLCH-YL7176217,"","212","","","0","0","0","N"
FHLCH-YL7176217-84,"799665830021","45","0","45","0","45","45","N"
FHLCH-YL7176217-96,"799665830038","65","0","65","0","65","65","N"
FHLCH-YL7176217-108,"799665830052","65","0","65","0","65","65","N"
FHLCH-YL7176217-120,"799665830045","37","0","37","0","37","37","N"
FHLCH-YL7176217-CUS,"799665830069","0","0","0","0","0","0","N"
FHLCH-YL3012,"","231","","","0","0","0","N"
FHLCH-YL3012-84,"799665828813","47","0","47","0","47","47","N"
FHLCH-YL3012-96,"799665828820","84","0","84","0","84","84","N"
FHLCH-YL3012-108,"799665828844","100","0","100","0","100","100","N"
FHLCH-YL3012-120,"799665828837","0","0","0","0","0","0","N"
FHLCH-YL3012-CUS,"799665828851","0","0","0","0","0","0","N"
FHLCH-314048,"","-2","","","0","0","0","N"
FHLCH-314048-84,"799665833381","28","0","28","0","28","28","N"
FHLCH-314048-96,"799665833398","28","0","28","0","28","28","N"
FHLCH-314048-108,"799665833404","31","0","31","0","31","31","N"
FHLCH-314048-120,"799665833411","33","0","33","0","33","33","N"
FHLCH-314048-CUS,"799418017273","0","0","0","0","0","0","N"
FHLCH-416019,"","400","","","0","0","0","N"
FHLCH-416019-84,"799665833268","65","0","65","0","65","65","N"
FHLCH-416019-96,"799665833275","130","0","130","0","130","130","N"
FHLCH-416019-108,"799665833282","136","0","136","0","136","136","N"
FHLCH-416019-120,"799665833299","69","0","69","0","69","69","N"
FHLCH-416019-CUS,"799418017235","0","0","0","0","0","0","N"
FHLCH-YL7176203,"","295","","","0","0","0","N"
FHLCH-YL7176203-84,"799665828653","26","0","26","0","26","26","N"
FHLCH-YL7176203-96,"799665828660","109","0","109","0","109","109","N"
FHLCH-YL7176203-108,"799665828684","102","0","102","0","102","102","N"
FHLCH-YL7176203-120,"799665828677","58","0","58","0","58","58","N"
FHLCH-YL7176203-CUS,"799665828691","0","0","0","0","0","0","N"
FHLCH-YL3008,"","213","","","0","0","0","N"
FHLCH-YL3008-84,"799665828899","36","0","36","0","36","36","N"
FHLCH-YL3008-96,"799665828905","104","0","104","0","104","104","N"
FHLCH-YL3008-108,"799665828929","73","0","73","0","73","73","N"
FHLCH-YL3008-120,"799665828912","0","0","0","0","0","0","N"
FHLCH-YL3008-CUS,"799665828936","0","0","0","0","0","0","N"
JQCH-HANB14C,"","86","","","0","0","0","N"
JQCH-HANB14C-84,"799418013930","0","0","0","0","0","0","N"
JQCH-HANB14C-96,"799418013947","45","0","45","0","45","45","N"
JQCH-HANB14C-108,"799418013954","41","0","41","0","41","41","N"
JQCH-HANB14C-CUS,"799418013978","0","0","0","0","0","0","N"
JQCH-HANB14B,"","67","","","0","0","0","N"
JQCH-HANB14B-84,"799418013879","0","0","0","0","0","0","N"
JQCH-HANB14B-96,"799418013886","67","0","67","0","67","67","N"
JQCH-HANB14B-108,"799418013893","0","0","0","0","0","0","N"
JQCH-HANB14B-CUS,"799418013916","0","0","0","0","0","0","N"
JQCH-HANB14A,"","0","","","0","0","0","N"
JQCH-HANB14A-84,"799418013817","0","0","0","0","0","0","N"
JQCH-HANB14A-96,"799418013824","64","0","64","0","64","64","N"
JQCH-HANB14A-108,"799418013831","64","0","64","0","64","64","N"
JQCH-HANB14A-CUS,"799418013855","0","0","0","0","0","0","N"
JQCH-HANB15,"","195","","","0","0","0","N"
JQCH-HANB15-84,"799418013992","40","0","40","0","40","40","N"
JQCH-HANB15-96,"799418014005","77","0","77","0","77","77","N"
JQCH-HANB15-108,"799418014012","78","0","78","0","78","78","N"
JQCH-HANB15-CUS,"799418014036","0","0","0","0","0","0","N"
SHCH-OUR1921ASH,"","443","","","0","0","0","Y"
SHCH-OUR1921ASH-84,"797734457902","268","268","0","20","403","403","N"
SHCH-OUR1921ASH-96,"797734457957","175","175","0","20","155","155","N"
SHCH-OUR1921ASH-108,"797734458008","0","0","0","0","0","0","N"
SHCH-OUR1921ASH-CUS,"799418015828","0","0","0","0","0","0","N"
SHCH-OUR1925BLU,"","241","","","0","0","0","Y"
SHCH-OUR1925BLU-84,"797734457919","65","65","0","20","201","201","N"
SHCH-OUR1925BLU-96,"797734457964","0","0","0","20","136","136","N"
SHCH-OUR1925BLU-108,"797734458015","176","176","0","20","156","156","N"
SHCH-OUR1925BLU-CUS,"799418015910","0","0","0","0","0","0","N"
SHCH-OUR1922COC,"","434","","","0","0","0","Y"
SHCH-OUR1922COC-84,"797734457926","142","142","0","20","374","374","N"
SHCH-OUR1922COC-96,"797734457971","22","22","0","20","252","252","N"
SHCH-OUR1922COC-108,"797734458022","270","270","0","20","250","250","N"
SHCH-OUR1922COC-CUS,"799418015859","0","0","0","0","0","0","N"
SHCH-OUR1923NAT,"","441","","","0","0","0","Y"
SHCH-OUR1923NAT-84,"797734457933","265","265","0","20","381","381","N"
SHCH-OUR1923NAT-96,"797734457988","73","73","0","20","136","136","N"
SHCH-OUR1923NAT-108,"797734458039","103","103","0","20","83","83","N"
SHCH-OUR1923NAT-CUS,"799418015880","0","0","0","0","0","0","N"
JQCH-HANB14C-SW,"799418013961","31","31","0","0","31","31","N"
JQCH-HANB14B-SW,"799418013909","34","34","0","0","34","34","N"
JQCH-HANB14A-SW,"799418013848","33","33","0","0","33","33","N"
JQCH-HANB15-SW,"799418014029","32","32","0","0","32","32","N"
SHCH-OUR1921ASH-SW,"799418015811","192","192","0","0","192","192","N"
SHCH-OUR1925BLU-SW,"799418015903","207","207","0","0","207","207","N"
SHCH-OUR1922COC-SW,"799418015842","177","177","0","0","177","177","N"
SHCH-OUR1923NAT-SW,"799418015873","200","200","0","0","200","200","N"
SHCH-LH1222,"","217","","","0","0","0","Y"
SHCH-LH1222-84,"799665835392","0","0","0","20","157","157","N"
SHCH-LH1222-96,"799665835408","108","0","108","20","177","177","N"
SHCH-LH1222-108,"799665835415","109","0","109","20","89","89","N"
SHCH-LH1222-CUS,"799418016696","0","0","0","0","0","0","N"
SHCH-LH1211,"","258","","","0","0","0","Y"
SHCH-LH1211-84,"799665835330","33","0","33","20","198","198","N"
SHCH-LH1211-96,"799665835347","110","0","110","20","185","185","N"
SHCH-LH1211-108,"799665835354","115","0","115","20","95","95","N"
SHCH-LH1211-CUS,"799418016634","0","0","0","0","0","0","N"
SHCH-LH20132,"","346","","","0","0","0","Y"
SHCH-LH20132-84,"799665835217","93","0","93","20","286","286","N"
SHCH-LH20132-96,"799665835224","110","0","110","20","213","213","N"
SHCH-LH20132-108,"799665835231","143","0","143","20","123","123","N"
SHCH-LH20132-CUS,"799418016511","0","0","0","0","0","0","N"
SHCH-LH96,"","336","","","0","0","0","Y"
SHCH-LH96-84,"799665835156","72","0","72","20","276","276","N"
SHCH-LH96-96,"799665835163","123","0","123","20","224","224","N"
SHCH-LH96-108,"799665835170","141","0","141","20","121","121","N"
SHCH-LH96-CUS,"799418016450","0","0","0","0","0","0","N"
SHCH-LH20136,"","237","","","0","0","0","Y"
SHCH-LH20136-84,"799665835361","74","0","74","20","177","177","N"
SHCH-LH20136-96,"799665835378","100","0","100","20","123","123","N"
SHCH-LH20136-108,"799665835385","63","0","63","20","43","43","N"
SHCH-LH20136-CUS,"799418016665","0","0","0","0","0","0","N"
SHCH-LHOCS333,"","417","","","0","0","0","Y"
SHCH-LHOCS333-84,"799665835279","105","0","105","20","357","357","N"
SHCH-LHOCS333-96,"799665835286","158","0","158","20","272","272","N"
SHCH-LHOCS333-108,"799665835293","154","0","154","20","134","134","N"
SHCH-LHOCS333-CUS,"799418016573","0","0","0","0","0","0","N"
SHCH-EMB20138,"","265","","","0","0","0","Y"
SHCH-EMB20138-84,"799665835026","41","0","41","20","185","185","N"
SHCH-EMB20138-96,"799665835033","86","0","86","20","164","164","N"
SHCH-EMB20138-108,"799665835040","78","0","78","20","98","98","N"
SHCH-EMB20138-120,"799665835057","60","0","60","20","40","40","N"
SHCH-EMB20138-CUS,"799418016337","0","0","0","0","0","0","N"
SHCH-EMBOCS3595,"","62","","","0","0","0","Y"
SHCH-EMBOCS3595-84,"799665834869","0","0","0","20","12","12","N"
SHCH-EMBOCS3595-96,"799665834876","39","0","39","20","32","32","N"
SHCH-EMBOCS3595-108,"799665834883","0","0","0","20","0","0","N"
SHCH-EMBOCS3595-120,"799665834890","23","0","23","10","13","13","N"
SHCH-EMBOCS3595-CUS,"799418016214","0","0","0","0","0","0","N"
SHCH-EMB20137,"","359","","","0","0","0","Y"
SHCH-EMB20137-84,"799665834982","54","0","54","20","279","279","N"
SHCH-EMB20137-96,"799665834999","125","0","125","20","245","245","N"
SHCH-EMB20137-108,"799665835002","122","0","122","20","140","140","N"
SHCH-EMB20137-120,"799665835019","58","0","58","20","38","38","N"
SHCH-EMB20137-CUS,"799418016306","0","0","0","0","0","0","N"
SHCH-EMB20132A,"","276","","","0","0","0","Y"
SHCH-EMB20132A-84,"799665834586","41","0","41","20","206","206","N"
SHCH-EMB20132A-96,"799665834593","114","0","114","20","185","185","N"
SHCH-EMB20132A-108,"799665834609","91","0","91","20","91","91","N"
SHCH-EMB20132A-120,"799665834616","30","0","30","10","20","20","N"
SHCH-EMB20132A-CUS,"799418016009","0","0","0","0","0","0","N"
SHCH-EMB20132B,"","262","","","0","0","0","Y"
SHCH-EMB20132B-84,"799665834623","58","0","58","20","192","192","N"
SHCH-EMB20132B-96,"799665834630","63","0","63","20","154","154","N"
SHCH-EMB20132B-108,"799665834647","97","0","97","20","111","111","N"
SHCH-EMB20132B-120,"799665834654","44","0","44","10","34","34","N"
SHCH-EMB20132B-CUS,"799418016030","0","0","0","0","0","0","N"
SHCH-LH20134,"","630","","","0","0","0","Y"
SHCH-LH20134-84,"799665835309","311","203","108","20","570","570","N"
SHCH-LH20134-96,"799665835316","158","0","158","20","279","279","N"
SHCH-LH20134-108,"799665835323","161","10","151","20","141","141","N"
SHCH-LH20134-CUS,"799418016603","0","0","0","0","0","0","N"
SHCH-LH20135,"","300","","","0","0","0","Y"
SHCH-LH20135-84,"799665835248","75","0","75","20","240","240","N"
SHCH-LH20135-96,"799665835255","103","0","103","20","185","185","N"
SHCH-LH20135-108,"799665835262","122","0","122","20","102","102","N"
SHCH-LH20135-CUS,"799418016542","0","0","0","0","0","0","N"
SHCH-LH97,"","285","","","0","0","0","Y"
SHCH-LH97-84,"799665835187","51","0","51","20","225","225","N"
SHCH-LH97-96,"799665835194","121","0","121","20","194","194","N"
SHCH-LH97-108,"799665835200","113","0","113","20","93","93","N"
SHCH-LH97-CUS,"799418016481","0","0","0","0","0","0","N"
SHCH-EMB20131A,"","0","","","0","0","0","Y"
SHCH-EMB20131A-84,"799665834500","0","0","0","0","0","0","N"
SHCH-EMB20131A-96,"799665834517","0","0","0","0","0","0","N"
SHCH-EMB20131A-108,"799665834524","0","0","0","0","0","0","N"
SHCH-EMB20131A-120,"799665834531","0","0","0","0","0","0","N"
SHCH-EMB20131A-CUS,"799418015941","0","0","0","0","0","0","N"
SHCH-EMB20131B,"","0","","","0","0","0","N"
SHCH-EMB20131B-84,"799665834548","0","0","0","0","0","0","N"
SHCH-EMB20131B-96,"799665834555","0","0","0","0","0","0","N"
SHCH-EMB20131B-108,"799665834562","0","0","0","0","0","0","N"
SHCH-EMB20131B-120,"799665834579","0","0","0","0","0","0","N"
SHCH-EMB20131B-CUS,"799418015972","0","0","0","0","0","0","N"
SHCH-LH20133,"","254","","","0","0","0","N"
SHCH-LH20133-84,"799665835125","47","0","47","0","47","47","N"
SHCH-LH20133-96,"799665835132","81","0","81","0","81","81","N"
SHCH-LH20133-108,"799665835149","126","0","126","0","126","126","N"
SHCH-LH20133-CUS,"799418016429","0","0","0","0","0","0","N"
SHCH-LH159,"","368","","","0","0","0","Y"
SHCH-LH159-84,"799665835095","80","0","80","20","308","308","N"
SHCH-LH159-96,"799665835101","144","0","144","20","248","248","N"
SHCH-LH159-108,"799665835118","144","0","144","20","124","124","N"
SHCH-LH159-CUS,"799418016399","0","0","0","0","0","0","N"
SHCH-LH130,"","398","","","0","0","0","Y"
SHCH-LH130-84,"799665835422","93","0","93","20","338","338","N"
SHCH-LH130-96,"799665835439","156","0","156","20","265","265","N"
SHCH-LH130-108,"799665835446","149","0","149","20","129","129","N"
SHCH-LH130-CUS,"799418016726","0","0","0","0","0","0","N"
SHCH-LH94A,"","425","","","0","0","0","Y"
SHCH-LH94A-84,"797734457940","181","181","0","20","385","385","N"
SHCH-LH94A-96,"797734457995","244","244","0","20","224","224","N"
SHCH-LH94A-108,"799665835088","0","0","0","0","0","0","N"
SHCH-LH94A-CUS,"799418016368","0","0","0","0","0","0","N"
SHCH-EMB20133A,"","218","","","0","0","0","Y"
SHCH-EMB20133A-84,"799665834661","30","0","30","20","168","168","N"
SHCH-EMB20133A-96,"799665834678","83","0","83","20","158","158","N"
SHCH-EMB20133A-108,"799665834685","105","0","105","10","95","95","N"
SHCH-EMB20133A-120,"799665834692","0","0","0","0","0","0","N"
SHCH-EMB20133A-CUS,"799418016061","0","0","0","0","0","0","N"
SHCH-EMB20133B,"","314","","","0","0","0","Y"
SHCH-EMB20133B-84,"799665834708","0","0","0","20","234","234","N"
SHCH-EMB20133B-96,"799665834715","187","0","187","20","254","254","N"
SHCH-EMB20133B-108,"799665834722","98","0","98","20","87","87","N"
SHCH-EMB20133B-120,"799665834739","29","0","29","20","9","9","N"
SHCH-EMB20133B-CUS,"799418016092","0","0","0","0","0","0","N"
SHCH-EMBOCS4084,"","603","","","0","0","0","Y"
SHCH-EMBOCS4084-84,"799665834821","153","0","153","20","543","543","N"
SHCH-EMBOCS4084-96,"799665834838","223","0","223","20","410","410","N"
SHCH-EMBOCS4084-108,"799665834845","227","0","227","20","207","207","N"
SHCH-EMBOCS4084-CUS,"799418016184","0","0","0","0","0","0","N"
SHCH-EMBOCS3293,"","419","","","0","0","0","Y"
SHCH-EMBOCS3293-84,"799665834746","105","0","105","20","359","359","N"
SHCH-EMBOCS3293-96,"799665834753","170","0","170","20","274","274","N"
SHCH-EMBOCS3293-108,"799665834760","144","0","144","20","124","124","N"
SHCH-EMBOCS3293-CUS,"799418016122","0","0","0","0","0","0","N"
SHCH-EMBOCS3231,"","421","","","0","0","0","Y"
SHCH-EMBOCS3231-84,"799665834784","90","0","90","20","361","361","N"
SHCH-EMBOCS3231-96,"799665834791","166","0","166","20","291","291","N"
SHCH-EMBOCS3231-108,"799665834807","165","0","165","20","145","145","N"
SHCH-EMBOCS3231-CUS,"799418016153","0","0","0","0","0","0","N"
SHCH-EMB20135,"","112","","","0","0","0","Y"
SHCH-EMB20135-84,"799665834906","0","0","0","20","52","52","N"
SHCH-EMB20135-96,"799665834913","66","0","66","20","72","72","N"
SHCH-EMB20135-108,"799665834920","46","0","46","20","26","26","N"
SHCH-EMB20135-120,"799665834937","0","0","0","20","0","0","N"
SHCH-EMB20135-CUS,"799418016245","0","0","0","0","0","0","N"
SHCH-EMB20136,"","235","","","0","0","0","Y"
SHCH-EMB20136-84,"799665834944","0","0","0","20","155","155","N"
SHCH-EMB20136-96,"799665834951","98","0","98","20","175","175","N"
SHCH-EMB20136-108,"799665834968","95","0","95","20","97","97","N"
SHCH-EMB20136-120,"799665834975","42","0","42","20","22","22","N"
SHCH-EMB20136-CUS,"799418016276","0","0","0","0","0","0","N"
SHCH-EMB20131A-SW,"799418015934","176","176","0","0","176","176","N"
SHCH-EMB20131B-SW,"799418015965","168","168","0","0","168","168","N"
SHCH-EMB20132A-SW,"799418015996","184","184","0","0","184","184","N"
SHCH-EMB20132B-SW,"799418016023","187","187","0","0","187","187","N"
SHCH-EMB20133A-SW,"799418016054","186","186","0","0","186","186","N"
SHCH-EMB20133B-SW,"799418016085","182","182","0","0","182","182","N"
SHCH-EMBOCS3293-SW,"799418016115","34","34","0","0","34","34","N"
SHCH-EMBOCS3231-SW,"799418016146","34","34","0","0","34","34","N"
SHCH-EMBOCS4084-SW,"799418016177","34","34","0","0","34","34","N"
SHCH-EMBOCS3595-SW,"799418016207","35","35","0","0","35","35","N"
SHCH-EMB20135-SW,"799418016238","175","175","0","0","175","175","N"
SHCH-EMB20136-SW,"799418016269","184","184","0","0","184","184","N"
SHCH-EMB20137-SW,"799418016290","187","187","0","0","187","187","N"
SHCH-EMB20138-SW,"799418016320","170","170","0","0","170","170","N"
SHCH-LH20133-SW,"799418016412","35","35","0","0","35","35","N"
SHCH-LH159-SW,"799418016382","94","94","0","0","94","94","N"
SHCH-LH1211-SW,"799418016627","0","0","0","0","0","0","N"
SHCH-LH97-SW,"799418016474","95","95","0","0","95","95","N"
SHCH-LH20132-SW,"799418016504","84","84","0","0","84","84","N"
SHCH-LH20135-SW,"799418016535","93","93","0","0","93","93","N"
SHCH-LHOCS333-SW,"799418016566","89","89","0","0","89","89","N"
SHCH-LH20134-SW,"799418016597","96","96","0","0","96","96","N"
